Year,SurveyID,Presence,sLatitude,sLongitude
2023,156010,0,41D-38M-9.25S,80D-47M-4.39S
2023,156013,1,36D-59M-18.76S,115D-16M-0.06S
2023,156014,0,41D-13M-45.43S,87D-35M-53.2S
2023,156015,0,40D-1M-44.9S,105D-19M-0.65S
2023,156016,1,40D-15M-0.41S,87D-58M-5.08S
2023,156017,0,46D-40M-23.2S,80D-44M-46.68S
2023,156018,0,34D-3M-46.91S,101D-20M-22.36S
2023,156021,0,38D-32M-38.04S,104D-28M-45.28S
2023,156022,0,31D-43M-10.85S,111D-3M-53.65S
2023,156025,1,47D-33M-1.43S,107D-19M-6.31S
2023,156026,0,39D-21M-59.64S,103D-47M-38.16S
2023,156029,1,48D-11M-52.17S,107D-58M-7.77S
2023,156030,0,30D-40M-7.39S,92D-16M-11.41S
2023,156031,0,46D-17M-37.39S,87D-6M-7.66S
2023,156032,0,54D-32M-27.47S,111D-22M-27.42S
2023,156033,0,54D-1M-15.34S,132D-9M-34.73S
2023,156034,0,39D-54M-49.08S,77D-26M-17.58S
2023,156036,0,29D-11M-40.84S,95D-37M-32.91S
2023,156037,1,41D-28M-12.22S,111D-29M-13S
2023,156038,0,44D-19M-18.35S,113D-35M-12.8S
2023,156039,1,49D-40M-25.15S,87D-39M-45.21S
2023,156040,1,41D-16M-25.07S,74D-24M-34.22S
2023,156041,0,34D-30M-30.88S,114D-22M-2.52S
2023,156042,0,34D-49M-13.68S,79D-52M-23.35S
2023,156044,1,32D-51M-59.42S,114D-24M-58.6S
2023,156117,1,45D-39M-45.47S,80D-19M-7.47S
2023,156137,1,49D-28M-39.68S,125D-13M-40.53S
2023,156140,1,47D-24M-29.48S,96D-39M-35.87S
2023,157001,0,30D-25M-51.61S,86D-45M-30.16S
2023,157002,0,41D-56M-6.99S,112D-44M-39.96S
2023,157003,0,40D-5M-0.67S,84D-10M-3.62S
2023,157004,1,33D-8M-19.82S,96D-9M-56.71S
2023,157005,0,40D-33M-44.27S,110D-44M-57.46S
2023,157006,1,45D-25M-59.59S,75D-16M-56.46S
2023,157008,0,45D-9M-8.89S,75D-34M-58.09S
2023,157010,0,60D-39M-39.04S,135D-2M-33.64S
2023,157011,0,25D-9M-16.22S,80D-53M-32.17S
2023,157012,1,43D-33M-25.75S,89D-31M-28.12S
2023,157013,0,54D-45M-47.01S,115D-31M-18.6S
2023,157014,0,39D-32M-20.92S,80D-23M-51.82S
2023,157015,0,42D-38M-21.53S,84D-32M-28.01S
2023,157016,0,33D-33M-41.99S,94D-29M-6.47S
2023,157017,0,44D-31M-53.89S,123D-53M-21.62S
2023,157018,1,42D-25M-29.22S,74D-59M-19.65S
2023,157019,0,41D-14M-32.2S,103D-43M-24.12S
2023,157020,1,32D-50M-28.08S,115D-27M-3.43S
2023,157021,0,44D-37M-24.13S,88D-48M-32.35S
2023,157022,0,41D-45M-2.55S,113D-6M-6.74S
2023,157023,1,45D-56M-32.3S,89D-11M-7.9S
2023,157024,0,39D-37M-53.59S,78D-49M-29.9S
2023,157025,1,41D-43M-52.2S,91D-14M-9.72S
2023,157036,0,34D-42M-38.61S,98D-24M-28.85S
2023,157037,0,42D-57M-18.83S,76D-43M-56.87S
2023,157038,1,41D-5M-49.67S,80D-3M-19.06S
2023,157039,1,35D-18M-33.87S,85D-9M-16.46S
2023,157040,1,37D-18M-32.31S,89D-31M-41.43S
2023,157121,1,48D-14M-22.59S,90D-3M-36.33S
2023,157125,0,34D-42M-11.99S,119D-37M-10.81S
2023,157919,1,37D-36M-28.95S,112D-12M-32.08S
2023,157921,1,40D-25M-0.44S,111D-14M-12.8S
2023,158001,1,35D-23M-51.25S,115D-22M-29.05S
2023,158002,0,38D-2M-49.76S,122D-53M-48.69S
2023,158003,1,45D-50M-47.21S,82D-10M-28.5S
2023,158004,1,32D-10M-42.04S,112D-16M-2.46S
2023,158005,0,39D-47M-0.77S,75D-49M-24.18S
2023,158006,0,39D-20M-44.73S,93D-48M-44.99S
2023,158007,1,36D-30M-33.27S,87D-41M-36.45S
2023,158008,0,50D-17M-8.89S,110D-41M-45.15S
2023,158009,0,34D-18M-30.37S,88D-36M-56.42S
2023,158010,0,41D-4M-1.85S,84D-55M-6.31S
2023,158011,1,35D-25M-43.92S,103D-31M-45.18S
2023,158012,1,32D-58M-47S,117D-1M-21.65S
2023,158013,0,52D-13M-51.31S,77D-3M-49.43S
2023,158014,0,44D-48M-2.05S,90D-23M-46.23S
2023,158015,1,41D-28M-48.05S,71D-40M-58.89S
2023,158016,1,55D-48M-28.63S,118D-7M-34.19S
2023,158017,0,47D-37M-12.95S,94D-51M-54.15S
2023,158018,0,47D-10M-27.35S,113D-55M-15.28S
2023,158019,0,34D-13M-56.77S,96D-1M-42.08S
2023,158020,0,48D-32M-57.31S,77D-57M-36.49S
2023,158021,1,51D-24M-37.55S,119D-27M-15.32S
2023,158022,0,46D-17M-9.61S,81D-45M-18.04S
2023,158023,0,33D-37M-24.63S,79D-19M-51.07S
2023,158102,0,32D-17M-33.01S,91D-26M-38.93S
2023,158116,0,52D-13M-56.01S,113D-14M-2.96S
2023,159001,0,37D-36M-7.6S,88D-31M-9.08S
2023,159002,1,38D-33M-16.53S,78D-33M-7.96S
2023,159003,0,45D-3M-18.06S,69D-2M-14.93S
2023,159004,0,34D-43M-15.99S,91D-42M-21.5S
2023,159005,0,35D-47M-52.9S,118D-26M-22.41S
2023,159006,0,48D-5M-40.95S,105D-59M-33.05S
2023,159007,1,42D-17M-19.08S,78D-54M-14.57S
2023,159008,0,43D-1M-43.28S,103D-41M-23.64S
2023,159009,0,39D-6M-47.2S,76D-11M-20.13S
2023,159010,1,27D-19M-13.85S,98D-52M-29.33S
2023,159011,0,47D-55M-10.45S,122D-24M-30.14S
2023,159012,0,45D-51M-48.89S,115D-44M-13.85S
2023,159013,0,51D-27M-9.23S,112D-51M-44.73S
2023,159014,0,43D-17M-34.24S,117D-47M-14.71S
2023,159015,1,46D-34M-30.95S,67D-55M-26.69S
2023,159016,0,31D-10M-14.77S,100D-59M-39.27S
2023,159017,1,48D-45M-29.91S,97D-15M-31.2S
2023,159018,0,51D-38M-40.91S,56D-8M-1.04S
2023,159019,0,38D-16M-15.86S,86D-10M-48.83S
2023,159020,0,43D-9M-0.1S,78D-6M-49.55S
2023,159021,0,58D-40M-29.24S,124D-31M-49.56S
2023,159022,0,33D-53M-25.44S,110D-53M-30.11S
2023,159023,0,54D-4M-32.35S,108D-16M-55.58S
2023,159024,1,49D-29M-59.89S,85D-48M-41.84S
2023,159025,0,34D-59M-35.42S,86D-4M-54.78S
2023,159026,0,39D-50M-11.78S,80D-5M-36.74S
2023,159027,0,51D-47M-19.9S,112D-5M-18.24S
2023,159028,0,48D-37M-16.64S,90D-3M-54.37S
2023,159029,0,45D-8M-43.6S,93D-28M-34.39S
2023,159030,1,44D-7M-12.63S,71D-14M-18.82S
2023,159031,1,49D-31M-53.19S,110D-41M-10.84S
2023,159032,0,47D-8M-15.93S,71D-29M-29.05S
2023,159033,0,50D-3M-46.44S,67D-11M-16.02S
2023,159104,1,44D-25M-56.74S,107D-58M-26.22S
2023,159107,1,43D-20M-16.38S,119D-31M-9.55S
2023,159116,0,64D-30M-5.35S,165D-25M-10.04S
2023,159131,0,37D-10M-28.89S,122D-14M-24.34S
2023,159132,1,60D-45M-57.72S,129D-12M-41.25S
2023,159231,1,40D-48M-22.67S,123D-28M-36.54S
2023,160001,1,51D-42M-13.93S,116D-42M-50.48S
2023,160002,0,38D-4M-54.14S,104D-27M-9.37S
2023,160003,1,39D-27M-48.44S,104D-18M-26.9S
2023,160004,1,37D-39M-37.07S,86D-18M-38.45S
2023,160005,0,44D-7M-19.23S,108D-57M-24.39S
2023,160006,0,46D-14M-32.59S,84D-44M-34.27S
2023,160007,1,36D-17M-23.35S,109D-11M-15.74S
2023,160008,0,36D-4M-13.68S,84D-22M-12.67S
2023,160009,0,43D-21M-22.17S,109D-33M-2.8S
2023,160010,0,42D-33M-46.15S,76D-38M-48.24S
2023,160011,1,34D-40M-6.24S,112D-23M-39.46S
2023,160012,1,34D-27M-39.06S,96D-50M-57.08S
2023,160013,1,49D-40M-13.19S,92D-55M-16.61S
2023,160014,0,33D-10M-2.68S,91D-19M-27.45S
2023,160015,1,45D-39M-53.84S,117D-17M-5.91S
2023,160016,1,36D-48M-8.29S,100D-36M-45.06S
2023,160017,0,41D-42M-17.5S,72D-31M-50.58S
2023,160018,0,47D-34M-25.03S,77D-9M-16.65S
2023,160019,0,34D-38M-4.5S,91D-33M-37.47S
2023,160020,0,48D-17M-41.63S,120D-33M-15.27S
2023,160021,0,38D-22M-30.54S,85D-34M-47.42S
2023,160022,0,55D-26M-15.63S,117D-11M-53.67S
2023,160023,1,46D-2M-13.99S,89D-15M-4.69S
2023,160024,1,32D-32M-1.93S,110D-30M-23.15S
2023,160025,0,43D-6M-13.94S,85D-12M-40.18S
2023,160026,0,37D-44M-7.4S,76D-48M-39.67S
2023,160027,1,31D-50M-37.77S,108D-58M-3.57S
2023,160028,0,36D-23M-8.13S,79D-52M-52.18S
2023,160029,0,39D-32M-32.14S,102D-37M-39.47S
2023,160030,1,48D-52M-56.81S,101D-33M-15.25S
2023,160031,0,47D-51M-52.45S,67D-0M-51.19S
2023,160051,1,52D-43M-44.22S,113D-53M-44.8S
2023,160052,1,59D-32M-27.72S,139D-50M-46.91S
2023,160053,0,54D-16M-42.97S,111D-17M-28.66S
2023,160054,0,55D-36M-47.58S,125D-10M-23.11S
2023,160055,0,40D-36M-56.38S,75D-59M-30.72S
2023,160056,0,47D-54M-4.22S,75D-49M-55.32S
2023,160057,0,37D-48M-4.81S,122D-8M-33.74S
2023,160058,0,40D-40M-56.83S,87D-21M-37.89S
2023,160059,1,44D-50M-12.05S,84D-13M-36.21S
2023,160060,1,38D-10M-27.65S,103D-13M-32.46S
2023,160061,0,49D-14M-32.36S,123D-14M-52.86S
2023,160062,1,42D-45M-19.4S,83D-10M-7.82S
2023,160063,1,43D-57M-9.41S,97D-28M-38.93S
2023,160064,0,44D-15M-54.81S,91D-51M-52.44S
2023,160065,1,43D-41M-21.78S,104D-13M-38.36S
2023,160066,1,32D-4M-26.3S,93D-59M-44.9S
2023,160067,0,29D-47M-2.75S,92D-47M-23.81S
2023,160068,1,48D-42M-35.11S,65D-5M-13.69S
2023,160069,0,42D-37M-38.4S,94D-17M-15.37S
2023,160070,1,40D-15M-1.08S,82D-54M-24.45S
2023,160071,0,44D-44M-54.28S,78D-45M-53.5S
2023,160072,1,51D-45M-10.59S,109D-16M-36.32S
2023,160073,0,38D-44M-58.79S,99D-27M-54.18S
2023,160074,0,31D-58M-52.46S,112D-55M-39.12S
2023,160075,0,39D-59M-26.48S,97D-1M-11.29S
2023,160076,1,43D-22M-33.37S,81D-9M-23.86S
2023,160077,1,44D-53M-11.86S,71D-15M-3.24S
2023,160078,0,38D-32M-25.48S,112D-36M-1.4S
2023,160079,0,41D-19M-48.87S,76D-41M-44.6S
2023,160080,0,39D-3M-26.79S,121D-1M-50.76S
2023,160081,0,38D-23M-45.22S,122D-31M-42.1S
2023,160082,0,49D-25M-49.73S,82D-28M-15.37S
2023,160101,1,43D-11M-23.98S,84D-31M-46.4S
2023,160107,1,35D-25M-19.61S,78D-3M-30.18S
2023,160111,0,42D-57M-28.79S,88D-15M-29.49S
2023,160112,1,43D-23M-46.09S,80D-19M-40.76S
2023,160114,0,42D-59M-59.12S,89D-40M-56.22S
2023,160115,0,43D-42M-3S,85D-26M-46.75S
2023,160121,0,54D-11M-26.45S,110D-15M-50.64S
2023,160126,0,48D-26M-10S,94D-56M-57.53S
2023,160130,0,37D-57M-57.26S,101D-23M-25.62S
2023,160153,0,30D-10M-26.97S,84D-42M-50.7S
2023,160155,1,28D-3M-25.16S,82D-28M-50.74S
2023,160163,1,38D-2M-19.78S,84D-4M-23.47S
2023,160164,1,39D-11M-49.92S,82D-40M-46.42S
2023,160166,0,32D-36M-19.39S,80D-9M-15.76S
2023,160201,0,49D-52M-55.97S,103D-33M-23.24S
2023,160221,0,43D-48M-38.88S,65D-15M-52.71S
2023,160900,0,45D-9M-13.06S,98D-12M-25.65S
2023,161001,0,30D-21M-40.24S,84D-40M-6.73S
2023,161002,0,52D-8M-50.57S,104D-34M-23.49S
2023,161003,0,51D-24M-17.51S,106D-7M-0.28S
2023,161004,0,36D-49M-30.01S,108D-1M-42.54S
2023,161005,0,40D-42M-20.35S,75D-58M-47.86S
2023,161006,1,40D-18M-22.45S,99D-58M-36.25S
2023,161007,0,34D-18M-7.98S,98D-25M-36.3S
2023,161008,1,45D-25M-34.04S,112D-39M-39.04S
2023,161009,0,29D-16M-23.68S,103D-17M-26.1S
2023,161010,0,42D-46M-52.3S,82D-33M-10.65S
2023,161011,1,34D-17M-30.78S,85D-55M-24.28S
2023,161012,0,43D-22M-49.66S,106D-51M-57.35S
2023,161013,0,40D-28M-26.98S,74D-55M-24.17S
2023,161014,1,61D-3M-44.26S,138D-31M-59.98S
2023,161015,0,40D-39M-30.57S,87D-44M-36.45S
2023,161016,1,33D-10M-35.05S,90D-8M-52.77S
2023,161017,0,59D-15M-51.17S,135D-27M-36.22S
2023,161018,0,39D-42M-47.93S,76D-44M-58.65S
2023,161019,0,30D-22M-21.68S,87D-2M-52.13S
2023,161020,0,48D-44M-58.4S,119D-16M-27.06S
2023,161021,0,27D-45M-58.39S,81D-42M-13.11S
2023,161022,0,40D-35M-56.97S,108D-41M-58.44S
2023,161023,0,46D-12M-4.8S,108D-28M-55.87S
2023,161024,1,41D-34M-43.25S,91D-16M-21.7S
2023,161025,1,38D-38M-5.87S,104D-12M-24.96S
2023,161026,0,39D-7M-34.69S,80D-41M-46.64S
2023,161027,1,35D-18M-49.5S,77D-43M-7S
2023,161028,1,39D-11M-48.15S,78D-29M-42.3S
2023,161029,0,38D-23M-56.82S,90D-54M-45.34S
2023,161030,0,55D-41M-14.53S,132D-30M-16.68S
2023,161031,1,35D-36M-47.59S,120D-50M-59.6S
2023,161032,1,39D-43M-52.67S,78D-55M-16.33S
2023,161033,0,39D-26M-22.4S,79D-8M-16.76S
2023,161034,0,53D-31M-28.26S,106D-19M-35.21S
2023,161035,1,44D-29M-47.98S,115D-5M-42.34S
2023,161036,0,38D-11M-3.26S,101D-21M-11.72S
2023,161037,0,50D-30M-47.94S,114D-34M-1.19S
2023,161038,0,44D-43M-12.73S,64D-37M-5.47S
2023,161039,0,32D-34M-44.61S,93D-25M-4.27S
2023,161040,1,42D-56M-37.34S,90D-12M-2.71S
2023,161041,0,39D-54M-15.8S,88D-6M-1.81S
2023,161042,0,46D-54M-41.41S,83D-25M-38.06S
2023,161043,0,59D-17M-26.53S,158D-37M-47.05S
2023,161044,0,37D-13M-7.6S,118D-2M-5.11S
2023,161045,1,29D-59M-29.77S,91D-57M-13.02S
2023,161046,0,38D-12M-11.25S,115D-27M-16.02S
2023,161047,0,59D-10M-7.12S,158D-38M-22.71S
2023,161048,0,41D-15M-27.51S,104D-53M-50.86S
2023,161049,1,35D-44M-48.84S,100D-56M-34S
2023,161050,0,28D-39M-30.54S,98D-24M-31.65S
2023,161051,1,51D-58M-7.83S,122D-24M-41.85S
2023,161052,0,42D-37M-21.09S,72D-17M-34.68S
2023,161053,0,31D-18M-27.87S,96D-36M-3.39S
2023,161054,1,39D-52M-22.11S,78D-12M-14.12S
2023,161055,1,34D-35M-40.58S,85D-32M-35.6S
2023,161056,0,43D-15M-5.82S,78D-59M-57.27S
2023,161057,1,45D-31M-44.01S,113D-5M-17.67S
2023,161058,0,43D-39M-57.46S,93D-1M-4.29S
2023,161059,0,35D-41M-30.17S,78D-19M-18.96S
2023,161060,0,43D-9M-15.12S,120D-38M-51.22S
2023,161061,0,45D-42M-18.91S,94D-17M-16.76S
2023,161062,1,35D-16M-4.88S,120D-32M-54.48S
2023,161063,0,40D-12M-18.79S,76D-11M-48.07S
2023,161064,1,43D-10M-57.86S,76D-2M-51.5S
2023,161065,0,36D-38M-7.86S,98D-9M-22.74S
2023,161066,1,52D-56M-29.2S,110D-31M-54.54S
2023,161067,1,51D-18M-36.96S,112D-0M-23.33S
2023,161068,0,40D-13M-10.66S,86D-3M-22.34S
2023,161069,1,26D-12M-20.19S,97D-20M-12.81S
2023,161070,0,51D-53M-46.27S,109D-4M-32.77S
2023,161071,0,34D-23M-34.29S,85D-4M-51.27S
2023,161072,1,45D-51M-2.16S,99D-16M-5.12S
2023,161073,1,48D-33M-32.4S,68D-13M-6.25S
2023,161074,1,41D-59M-49.54S,121D-54M-16S
2023,161075,0,41D-9M-23.52S,109D-49M-58.52S
2023,161076,0,41D-46M-9.33S,83D-59M-1.86S
2023,161077,1,42D-55M-16.73S,103D-52M-26.12S
2023,161078,0,46D-26M-46.46S,65D-50M-6.71S
2023,161079,0,35D-18M-55.48S,108D-53M-53.65S
2023,161080,1,39D-38M-34.93S,113D-16M-52.01S
2023,161081,0,38D-45M-22.61S,120D-56M-29.65S
2023,161082,0,42D-36M-18.76S,85D-50M-6.25S
2023,161083,0,44D-9M-34.07S,74D-28M-38.92S
2023,161084,0,41D-21M-30.59S,70D-47M-41.4S
2023,161085,0,41D-32M-32.85S,83D-16M-32.62S
2023,161086,0,36D-51M-7.65S,91D-41M-32.32S
2023,161087,0,47D-34M-26.16S,68D-15M-44.36S
2023,161088,1,35D-35M-25.23S,109D-51M-59.52S
2023,161089,0,42D-28M-54.18S,96D-23M-5.93S
2023,161090,1,53D-56M-38.38S,122D-48M-54.36S
2023,161091,1,45D-17M-53.31S,66D-6M-1.58S
2023,161092,0,62D-35M-28.45S,144D-40M-4.26S
2023,161093,0,47D-19M-4.03S,112D-25M-29.48S
2023,161094,0,46D-53M-39.07S,113D-22M-21.25S
2023,161095,1,50D-44M-36.38S,109D-47M-34.68S
2023,161096,1,49D-39M-4.97S,104D-43M-7.72S
2023,161097,0,39D-7M-4.15S,113D-31M-33.96S
2023,161098,1,42D-56M-24.02S,73D-51M-56.5S
2023,161099,0,53D-23M-37.57S,109D-1M-7.01S
2023,161100,0,49D-50M-36.35S,89D-10M-41.17S
2023,161101,0,48D-9M-41S,93D-19M-20.61S
2023,161102,0,48D-13M-47.39S,58D-50M-13.95S
2023,161103,1,35D-4M-22.04S,81D-32M-23.25S
2023,161104,0,44D-7M-49.19S,64D-14M-24.02S
2023,161105,0,41D-36M-35.19S,121D-3M-41.04S
2023,161106,0,26D-32M-34.46S,97D-42M-13.44S
2023,161107,0,41D-24M-23.98S,82D-52M-13.86S
2023,161108,1,41D-45M-40.55S,73D-59M-33.11S
2023,161109,1,42D-4M-43.68S,113D-42M-14.51S
2023,161110,1,47D-20M-33.53S,118D-10M-11.62S
2023,161111,0,28D-19M-10.57S,82D-18M-56.75S
2023,161112,1,54D-29M-11.2S,114D-5M-44.29S
2023,161113,0,44D-30M-24.28S,77D-38M-27.82S
2023,161114,0,35D-17M-39.15S,78D-0M-29.53S
2023,161120,1,38D-57M-0.28S,119D-44M-6.51S
2023,161121,0,53D-36M-17.7S,123D-0M-9.62S
2023,161123,0,36D-42M-22.28S,83D-6M-8.71S
2023,161199,1,43D-10M-4.19S,98D-44M-54.16S
2023,161207,0,32D-45M-59.34S,85D-43M-43.17S
2023,161212,0,60D-16M-51.6S,149D-22M-16.52S
2023,161301,0,33D-45M-37.88S,83D-9M-52.78S
2023,163001,0,42D-40M-24.99S,109D-29M-11.62S
2023,163002,0,46D-37M-44.41S,91D-56M-59.55S
2023,163003,0,35D-28M-59.22S,78D-54M-56.89S
2023,163004,0,34D-57M-33.16S,87D-9M-52.61S
2023,163005,0,35D-41M-36.75S,89D-20M-30.84S
2023,163006,0,33D-36M-40.68S,85D-45M-31.42S
2023,163007,0,48D-50M-56.87S,71D-27M-46.37S
2023,163008,0,54D-20M-4.49S,129D-18M-17.45S
2023,163009,1,39D-36M-13.23S,121D-37M-45.5S
2023,163010,0,31D-56M-32.76S,108D-19M-40.75S
2023,163011,0,42D-17M-7.63S,109D-18M-32.09S
2023,163012,1,41D-38M-51.37S,80D-31M-1.67S
2023,163013,0,50D-4M-6.37S,125D-6M-4.5S
2023,163014,0,51D-11M-10.11S,119D-9M-38.28S
2023,163015,0,35D-31M-25.94S,118D-14M-46.57S
2023,163016,1,36D-57M-50.04S,90D-33M-35.3S
2023,163017,0,29D-15M-43.7S,89D-58M-9.32S
2023,163018,1,50D-56M-51.25S,100D-15M-37.51S
2023,163019,0,43D-0M-6.1S,72D-57M-46.14S
2023,163020,0,29D-44M-27.91S,94D-24M-20.79S
2023,163021,0,36D-21M-48.29S,76D-59M-10.22S
2023,163022,0,39D-51M-1.65S,83D-33M-2.45S
2023,163023,1,36D-11M-5.05S,98D-55M-16.61S
2023,163024,1,29D-54M-50.36S,101D-23M-13.87S
2023,163025,1,34D-58M-36.29S,88D-32M-17.74S
2023,163026,0,39D-21M-10.84S,76D-49M-16.15S
2023,163027,1,32D-21M-27.4S,112D-49M-18.22S
2023,163028,1,44D-18M-26.09S,75D-25M-28.88S
2023,163029,0,30D-22M-26.44S,89D-55M-39.55S
2023,163030,1,52D-31M-28.01S,112D-51M-35.09S
2023,163031,0,48D-26M-12.41S,124D-2M-15.49S
2023,163101,1,43D-4M-27.29S,107D-2M-22.26S
2023,163106,0,39D-36M-43.46S,110D-33M-58.06S
2023,163107,0,52D-31M-19.01S,119D-10M-6.05S
2023,163108,0,33D-37M-29.5S,114D-37M-3.24S
2023,163109,1,49D-34M-36.99S,64D-27M-53.68S
2023,163118,0,44D-40M-5.8S,110D-40M-44.66S
2023,163119,1,43D-10M-37.06S,121D-16M-1.43S
2023,163121,0,44D-38M-56.04S,94D-1M-23.17S
2023,163126,0,50D-24M-21.83S,113D-28M-12.38S
2023,163129,1,38D-38M-53.88S,77D-5M-44.45S
2023,163202,1,44D-34M-6.56S,112D-43M-48.22S
2023,163203,0,46D-26M-10.65S,101D-24M-41.09S
2023,163204,1,38D-16M-36.37S,108D-32M-24.15S
2023,163205,0,47D-6M-0.1S,119D-14M-0.29S
2023,163206,1,47D-48M-55.57S,93D-50M-33.71S
2023,163207,0,34D-57M-43.9S,95D-49M-7.33S
2023,163208,1,42D-25M-13.33S,73D-11M-28.5S
2023,163210,0,39D-48M-35.89S,123D-28M-1.4S
2023,163211,1,69D-3M-7.97S,149D-49M-30.23S
2023,163212,0,42D-5M-11.34S,74D-58M-13.69S
2023,163213,0,41D-59M-47.31S,71D-44M-49.45S
2023,163214,0,40D-15M-57.11S,117D-22M-13.86S
2023,163215,1,37D-26M-2.87S,76D-54M-54.77S
2023,163216,1,42D-21M-17.35S,76D-2M-34.5S
2023,163217,0,41D-10M-23.83S,100D-4M-45.87S
2023,163218,1,42D-40M-4.24S,118D-59M-41.59S
2023,163219,0,42D-28M-27.73S,83D-40M-17.75S
2023,163220,1,45D-49M-57.12S,64D-14M-46.63S
2023,163221,1,41D-47M-17.29S,104D-48M-8.24S
2023,163222,0,30D-31M-4.77S,88D-45M-34.53S
2023,163223,0,36D-43M-59.83S,82D-44M-41.54S
2023,163224,0,41D-36M-28.22S,74D-3M-25.42S
2023,163225,0,32D-59M-30.16S,98D-21M-55.29S
2023,163226,0,57D-32M-8.07S,152D-27M-4.22S
2023,163227,0,51D-33M-18.43S,106D-38M-51.83S
2023,163228,0,42D-37M-52.55S,86D-4M-55.89S
2023,163229,0,35D-29M-38.89S,115D-57M-42.77S
2023,163230,0,48D-45M-21.33S,86D-29M-2.33S
2023,163231,1,40D-25M-48.06S,76D-55M-33.06S
2023,163232,0,32D-55M-31.11S,107D-37M-5.32S
2023,163233,0,39D-54M-8.77S,91D-17M-50.47S
2023,163234,1,32D-57M-5.96S,84D-31M-43.46S
2023,163311,1,50D-43M-10.83S,97D-49M-1.66S
2023,163314,0,42D-29M-54.38S,78D-14M-35.08S
2023,163329,0,44D-55M-18.18S,118D-24M-6.54S
2023,163900,0,43D-46M-40.91S,106D-16M-37.04S
2023,163902,1,36D-17M-40.11S,117D-13M-32.03S
2023,163903,1,35D-22M-21.4S,86D-12M-19.81S
2023,163904,0,41D-18M-50.17S,88D-36M-14.05S
2023,163905,0,34D-17M-45.4S,85D-55M-42.34S
2023,163906,0,44D-17M-7.99S,103D-52M-43.53S
2023,163907,0,44D-5M-46.72S,89D-37M-30.16S
2023,163908,1,55D-16M-1.3S,115D-22M-41.47S
2023,163909,0,50D-4M-51.46S,89D-9M-49.65S
2023,163910,0,60D-35M-42.24S,149D-32M-9.36S
2023,163911,0,41D-33M-6.69S,84D-24M-2.51S
2023,163912,1,30D-40M-3.54S,81D-54M-29S
2023,164001,0,36D-36M-44.38S,78D-0M-0.21S
2023,164002,0,38D-47M-19.36S,78D-31M-53.23S
2023,164003,0,63D-52M-38.76S,145D-50M-9.45S
2023,164004,0,51D-38M-8.03S,89D-53M-38.67S
2023,164005,0,49D-5M-16.22S,90D-25M-14.6S
2023,164006,1,33D-32M-33.52S,85D-15M-41.03S
2023,164007,0,36D-16M-9.68S,101D-1M-10.79S
2023,164008,0,51D-14M-3.71S,113D-46M-54.33S
2023,164009,1,47D-17M-40.58S,71D-15M-22.54S
2023,164010,0,35D-55M-20.85S,79D-48M-38.34S
2023,164011,0,42D-51M-31.65S,81D-21M-11.45S
2023,164012,0,34D-34M-32.21S,84D-44M-14.41S
2023,164013,1,38D-43M-25.77S,82D-4M-23.69S
2023,164014,0,43D-21M-26.02S,87D-53M-32.04S
2023,164015,0,43D-22M-38.87S,74D-12M-57.5S
2023,164016,0,56D-12M-1.39S,119D-49M-17.42S
2023,164017,0,50D-12M-36.59S,126D-30M-14.41S
2023,164018,0,41D-23M-4.34S,74D-25M-23.3S
2023,164019,0,35D-33M-2.56S,97D-28M-0.95S
2023,164020,1,39D-3M-53.29S,74D-55M-35.6S
2023,164021,1,42D-4M-2.58S,78D-50M-34.17S
2023,164022,0,34D-39M-27.46S,118D-24M-2.42S
2023,164023,0,45D-32M-48.47S,80D-23M-4.74S
2023,164024,1,35D-35M-31.59S,82D-29M-7.55S
2023,164025,0,39D-20M-56.32S,82D-10M-18S
2023,164026,0,41D-33M-59.03S,83D-14M-19.43S
2023,164027,0,33D-40M-7.89S,117D-30M-48.13S
2023,164028,0,50D-25M-53.31S,113D-49M-28.5S
2023,164029,1,41D-28M-4.4S,77D-16M-26.64S
2023,164030,1,31D-29M-43.54S,90D-36M-9.13S
2023,164031,0,32D-16M-9.29S,87D-49M-34.5S
2023,164032,0,34D-40M-13.91S,109D-26M-32.5S
2023,164033,1,41D-42M-53.89S,123D-53M-15.29S
2023,164034,1,52D-10M-7.42S,112D-20M-38.93S
2023,164035,1,31D-44M-38.78S,103D-13M-15.16S
2023,164036,0,38D-21M-52.73S,89D-18M-41.64S
2023,164037,0,32D-53M-58.08S,100D-38M-47.01S
2023,164038,1,34D-42M-47.93S,92D-47M-40.51S
2023,164039,1,32D-58M-32.45S,83D-41M-10.54S
2023,164040,0,44D-29M-41.02S,118D-14M-1.36S
2023,164041,1,36D-17M-49.49S,79D-28M-50.07S
2023,164042,1,49D-59M-0.05S,97D-30M-11.95S
2023,164043,0,48D-13M-1S,78D-58M-34.27S
2023,164044,1,42D-1M-42.32S,75D-48M-19.3S
2023,164103,0,36D-39M-48.66S,93D-54M-14.1S
2023,164129,0,40D-1M-19.66S,116D-38M-48.62S
2023,165001,0,41D-39M-25.74S,94D-9M-27.36S
2023,165002,1,38D-59M-32.11S,76D-57M-4.06S
2023,165003,1,35D-35M-40.6S,99D-1M-18.89S
2023,165005,1,59D-49M-30.3S,160D-44M-10.68S
2023,165006,0,47D-34M-23.71S,68D-12M-51.6S
2023,165007,0,49D-43M-58.56S,105D-43M-59.73S
2023,165009,0,49D-27M-9.06S,112D-24M-11.11S
